0-0,2021-12-02 22:38:11.325960,division_zero.csv,6417÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.326336,division_zero.csv,1667÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.326712,division_zero.csv,6090÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.327087,division_zero.csv,940÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.327460,division_zero.csv,1759÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.327834,division_zero.csv,2628÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.328208,division_zero.csv,6223÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.328582,division_zero.csv,4420÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.328957,division_zero.csv,908÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.329334,division_zero.csv,6488÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.329707,division_zero.csv,16÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.330083,division_zero.csv,246÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.330458,division_zero.csv,5201÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.330833,division_zero.csv,6237÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.331205,division_zero.csv,3483÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.331607,division_zero.csv,8619÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.331986,division_zero.csv,7110÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.332363,division_zero.csv,8096÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.332739,division_zero.csv,5425÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.333113,division_zero.csv,3834÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.333490,division_zero.csv,8387÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.333868,division_zero.csv,2630÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.334245,division_zero.csv,2294÷0=#DIV/0!,False
